dataset,balancing_method,scaler_type,model,model_label,F1_Score,Precision,Recall,Exactitud,Error,ROC_AUC,PR_AUC,training_time_seconds,TP,TN,FP,FN,P,N,Total,TP_Rate,FP_Rate,Sensibilidad,Especificidad,Accuracy_sklearn,classification_report,confusion_matrix,best_hyperparameters,timestamp
wicket-1.3.0-beta2,hcbou,standard,svm,SVM,0.25333333333333335,0.1532258064516129,0.7307692307692307,0.6827195467422096,0.31728045325779036,0.7747588802634674,0.2612872846409893,0.025419,19,222,105,7,26,327,353,0.7307692307692307,0.3211009174311927,0.7307692307692307,0.6788990825688074,0.6827195467422096,"{""No-Buggy"": {""precision"": 0.9694323144104804, ""recall"": 0.6788990825688074, ""f1-score"": 0.7985611510791367, ""support"": 327.0}, ""Buggy"": {""precision"": 0.1532258064516129, ""recall"": 0.7307692307692307, ""f1-score"": 0.25333333333333335, ""support"": 26.0}, ""accuracy"": 0.6827195467422096, ""macro avg"": {""precision"": 0.5613290604310467, ""recall"": 0.704834156669019, ""f1-score"": 0.525947242206235, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.909315121189714, ""recall"": 0.6827195467422096, ""f1-score"": 0.7584027282423352, ""support"": 353.0}}","[[222, 105], [7, 19]]","{""C"": 0.1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:35:19.742775
wicket-1.3.0-beta2,hcbou,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.3389830508474576,0.30303030303030304,0.38461538461538464,0.8895184135977338,0.11048158640226628,0.7886379675370502,0.30499055812405024,0.000893,10,304,23,16,26,327,353,0.38461538461538464,0.07033639143730887,0.38461538461538464,0.9296636085626911,0.8895184135977338,"{""No-Buggy"": {""precision"": 0.95, ""recall"": 0.9296636085626911, ""f1-score"": 0.9397217928902627, ""support"": 327.0}, ""Buggy"": {""precision"": 0.30303030303030304, ""recall"": 0.38461538461538464, ""f1-score"": 0.3389830508474576, ""support"": 26.0}, ""accuracy"": 0.8895184135977338, ""macro avg"": {""precision"": 0.6265151515151515, ""recall"": 0.6571394965890379, ""f1-score"": 0.6393524218688602, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9023478410163962, ""recall"": 0.8895184135977338, ""f1-score"": 0.8954747467341354, ""support"": 353.0}}","[[304, 23], [16, 10]]","{""var_smoothing"": 1e-07}",2025-11-28T13:35:20.015868
wicket-1.3.0-beta2,hcbou,standard,decision_tree,Árbol de Decisión,0.234375,0.14705882352941177,0.5769230769230769,0.7223796033994334,0.2776203966005666,0.7904610679840038,0.3223542870601694,0.006695,15,240,87,11,26,327,353,0.5769230769230769,0.26605504587155965,0.5769230769230769,0.7339449541284404,0.7223796033994334,"{""No-Buggy"": {""precision"": 0.9561752988047809, ""recall"": 0.7339449541284404, ""f1-score"": 0.8304498269896193, ""support"": 327.0}, ""Buggy"": {""precision"": 0.14705882352941177, ""recall"": 0.5769230769230769, ""f1-score"": 0.234375, ""support"": 26.0}, ""accuracy"": 0.7223796033994334, ""macro avg"": {""precision"": 0.5516170611670963, ""recall"": 0.6554340155257586, ""f1-score"": 0.5324124134948096, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8965803176230256, ""recall"": 0.7223796033994334, ""f1-score"": 0.7865462986561063, ""support"": 353.0}}","[[240, 87], [11, 15]]","{""criterion"": ""gini"", ""max_depth"": 3, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:35:20.297149
wicket-1.3.0-beta2,hcbou,robust,svm,SVM,0.23728813559322035,0.1390728476821192,0.8076923076923077,0.6175637393767706,0.38243626062322944,0.7638202775817454,0.23880108390822982,0.026543,21,197,130,5,26,327,353,0.8076923076923077,0.39755351681957185,0.8076923076923077,0.6024464831804281,0.6175637393767706,"{""No-Buggy"": {""precision"": 0.9752475247524752, ""recall"": 0.6024464831804281, ""f1-score"": 0.7448015122873346, ""support"": 327.0}, ""Buggy"": {""precision"": 0.1390728476821192, ""recall"": 0.8076923076923077, ""f1-score"": 0.23728813559322035, ""support"": 26.0}, ""accuracy"": 0.6175637393767706, ""macro avg"": {""precision"": 0.5571601862172972, ""recall"": 0.7050693954363679, ""f1-score"": 0.4910448239402775, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9136595881977182, ""recall"": 0.6175637393767706, ""f1-score"": 0.7074209236356435, ""support"": 353.0}}","[[197, 130], [5, 21]]","{""C"": 0.1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:35:20.624951
wicket-1.3.0-beta2,hcbou,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.2962962962962963,0.2857142857142857,0.3076923076923077,0.8923512747875354,0.10764872521246459,0.7321806633733238,0.24018517208886012,0.000894,8,307,20,18,26,327,353,0.3076923076923077,0.06116207951070336,0.3076923076923077,0.9388379204892966,0.8923512747875354,"{""No-Buggy"": {""precision"": 0.9446153846153846, ""recall"": 0.9388379204892966, ""f1-score"": 0.941717791411043, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2857142857142857, ""recall"": 0.3076923076923077, ""f1-score"": 0.2962962962962963, ""support"": 26.0}, ""accuracy"": 0.8923512747875354, ""macro avg"": {""precision"": 0.6151648351648351, ""recall"": 0.6232651140908021, ""f1-score"": 0.6190070438536697, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8960844254895247, ""recall"": 0.8923512747875354, ""f1-score"": 0.8941796642921098, ""support"": 353.0}}","[[307, 20], [18, 8]]","{""var_smoothing"": 0.0001}",2025-11-28T13:35:20.898653
wicket-1.3.0-beta2,hcbou,robust,decision_tree,Árbol de Decisión,0.234375,0.14705882352941177,0.5769230769230769,0.7223796033994334,0.2776203966005666,0.7904610679840038,0.3223542870601694,0.006564,15,240,87,11,26,327,353,0.5769230769230769,0.26605504587155965,0.5769230769230769,0.7339449541284404,0.7223796033994334,"{""No-Buggy"": {""precision"": 0.9561752988047809, ""recall"": 0.7339449541284404, ""f1-score"": 0.8304498269896193, ""support"": 327.0}, ""Buggy"": {""precision"": 0.14705882352941177, ""recall"": 0.5769230769230769, ""f1-score"": 0.234375, ""support"": 26.0}, ""accuracy"": 0.7223796033994334, ""macro avg"": {""precision"": 0.5516170611670963, ""recall"": 0.6554340155257586, ""f1-score"": 0.5324124134948096, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8965803176230256, ""recall"": 0.7223796033994334, ""f1-score"": 0.7865462986561063, ""support"": 353.0}}","[[240, 87], [11, 15]]","{""criterion"": ""gini"", ""max_depth"": 3, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:35:21.182941
wicket-1.3.0-beta2,smote,standard,svm,SVM,0.14942528735632185,0.08074534161490683,1.0,0.16147308781869688,0.8385269121813032,0.7552340625735121,0.16548064041483293,0.028543,26,31,296,0,26,327,353,1.0,0.9051987767584098,1.0,0.09480122324159021,0.16147308781869688,"{""No-Buggy"": {""precision"": 1.0, ""recall"": 0.09480122324159021, ""f1-score"": 0.17318435754189945, ""support"": 327.0}, ""Buggy"": {""precision"": 0.08074534161490683, ""recall"": 1.0, ""f1-score"": 0.14942528735632185, ""support"": 26.0}, ""accuracy"": 0.16147308781869688, ""macro avg"": {""precision"": 0.5403726708074534, ""recall"": 0.5474006116207951, ""f1-score"": 0.16130482244911065, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9322928580226277, ""recall"": 0.16147308781869688, ""f1-score"": 0.1714343976982025, ""support"": 353.0}}","[[31, 296], [0, 26]]","{""C"": 0.01, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:35:21.520159
wicket-1.3.0-beta2,smote,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.34375,0.2894736842105263,0.4230769230769231,0.8810198300283286,0.11898016997167139,0.772994589508351,0.30298609744959754,0.000895,11,300,27,15,26,327,353,0.4230769230769231,0.08256880733944955,0.4230769230769231,0.9174311926605505,0.8810198300283286,"{""No-Buggy"": {""precision"": 0.9523809523809523, ""recall"": 0.9174311926605505, ""f1-score"": 0.9345794392523364, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2894736842105263, ""recall"": 0.4230769230769231, ""f1-score"": 0.34375, ""support"": 26.0}, ""accuracy"": 0.8810198300283286, ""macro avg"": {""precision"": 0.6209273182957393, ""recall"": 0.6702540578687368, ""f1-score"": 0.6391647196261683, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9035549212975782, ""recall"": 0.8810198300283286, ""f1-score"": 0.89106225675783, ""support"": 353.0}}","[[300, 27], [15, 11]]","{""var_smoothing"": 1e-06}",2025-11-28T13:35:21.793762
wicket-1.3.0-beta2,smote,standard,decision_tree,Árbol de Decisión,0.24096385542168675,0.17543859649122806,0.38461538461538464,0.8215297450424929,0.17847025495750707,0.6146788990825688,0.18613090298642704,0.015568,10,280,47,16,26,327,353,0.38461538461538464,0.1437308868501529,0.38461538461538464,0.8562691131498471,0.8215297450424929,"{""No-Buggy"": {""precision"": 0.9459459459459459, ""recall"": 0.8562691131498471, ""f1-score"": 0.898876404494382, ""support"": 327.0}, ""Buggy"": {""precision"": 0.17543859649122806, ""recall"": 0.38461538461538464, ""f1-score"": 0.24096385542168675, ""support"": 26.0}, ""accuracy"": 0.8215297450424929, ""macro avg"": {""precision"": 0.560692271218587, ""recall"": 0.6204422488826159, ""f1-score"": 0.5699201299580343, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8891946964110375, ""recall"": 0.8215297450424929, ""f1-score"": 0.8504182564040419, ""support"": 353.0}}","[[280, 47], [16, 10]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:35:22.087115
wicket-1.3.0-beta2,smote,robust,svm,SVM,0.1457725947521866,0.07886435331230283,0.9615384615384616,0.16997167138810199,0.830028328611898,0.7288873206304399,0.13525381172362155,0.031838,25,35,292,1,26,327,353,0.9615384615384616,0.8929663608562691,0.9615384615384616,0.10703363914373089,0.16997167138810199,"{""No-Buggy"": {""precision"": 0.9722222222222222, ""recall"": 0.10703363914373089, ""f1-score"": 0.1928374655647383, ""support"": 327.0}, ""Buggy"": {""precision"": 0.07886435331230283, ""recall"": 0.9615384615384616, ""f1-score"": 0.1457725947521866, ""support"": 26.0}, ""accuracy"": 0.16997167138810199, ""macro avg"": {""precision"": 0.5255432877672626, ""recall"": 0.5342860503410962, ""f1-score"": 0.16930503015846243, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.9064224925008117, ""recall"": 0.16997167138810199, ""f1-score"": 0.18937093117061268, ""support"": 353.0}}","[[35, 292], [1, 25]]","{""C"": 0.01, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:35:22.430417
wicket-1.3.0-beta2,smote,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.3125,0.2631578947368421,0.38461538461538464,0.8753541076487252,0.12464589235127478,0.775229357798165,0.3012290447534304,0.000889,10,299,28,16,26,327,353,0.38461538461538464,0.0856269113149847,0.38461538461538464,0.9143730886850153,0.8753541076487252,"{""No-Buggy"": {""precision"": 0.9492063492063492, ""recall"": 0.9143730886850153, ""f1-score"": 0.9314641744548287, ""support"": 327.0}, ""Buggy"": {""precision"": 0.2631578947368421, ""recall"": 0.38461538461538464, ""f1-score"": 0.3125, ""support"": 26.0}, ""accuracy"": 0.8753541076487252, ""macro avg"": {""precision"": 0.6061821219715956, ""recall"": 0.6494942366502, ""f1-score"": 0.6219820872274143, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8986758681406065, ""recall"": 0.8753541076487252, ""f1-score"": 0.8858747451748695, ""support"": 353.0}}","[[299, 28], [16, 10]]","{""var_smoothing"": 1e-06}",2025-11-28T13:35:22.703020
wicket-1.3.0-beta2,smote,robust,decision_tree,Árbol de Decisión,0.24096385542168675,0.17543859649122806,0.38461538461538464,0.8215297450424929,0.17847025495750707,0.6146788990825688,0.18613090298642704,0.015326,10,280,47,16,26,327,353,0.38461538461538464,0.1437308868501529,0.38461538461538464,0.8562691131498471,0.8215297450424929,"{""No-Buggy"": {""precision"": 0.9459459459459459, ""recall"": 0.8562691131498471, ""f1-score"": 0.898876404494382, ""support"": 327.0}, ""Buggy"": {""precision"": 0.17543859649122806, ""recall"": 0.38461538461538464, ""f1-score"": 0.24096385542168675, ""support"": 26.0}, ""accuracy"": 0.8215297450424929, ""macro avg"": {""precision"": 0.560692271218587, ""recall"": 0.6204422488826159, ""f1-score"": 0.5699201299580343, ""support"": 353.0}, ""weighted avg"": {""precision"": 0.8891946964110375, ""recall"": 0.8215297450424929, ""f1-score"": 0.8504182564040419, ""support"": 353.0}}","[[280, 47], [16, 10]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:35:22.991364
